Year,Country,Division,Species Name,Metric Tonnes
2006,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,71
2006,DENMARK GREENLAND - GRL,UNKNOWN,GREENLAND HALIBUT - GHL,57
2006,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,31
2006,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,278
2006,ESTONIA - E/EST,3N,GREENLAND HALIBUT - GHL,58
2006,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,35
2006,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,328
2006,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,147
2006,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,95
2006,FAROE ISLANDS - FRO,1B,GREENLAND HALIBUT - GHL,33
2006,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,544
2006,JAPAN - JPN,3L,GREENLAND HALIBUT - GHL,1383
2006,JAPAN - JPN,3M,GREENLAND HALIBUT - GHL,21
2006,JAPAN - JPN,3O,GREENLAND HALIBUT - GHL,1
2006,LATVIA - E/LVA,3L,GREENLAND HALIBUT - GHL,10
2006,LATVIA - E/LVA,3M,GREENLAND HALIBUT - GHL,8
2006,LITHUANIA - E/LTU,3L,GREENLAND HALIBUT - GHL,57
2006,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1379
2006,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1903
2006,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,355
2006,PORTUGAL - E/PRT,3N,GREENLAND HALIBUT - GHL,50
2006,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,18
2006,RUSSIA - RUS,3L,GREENLAND HALIBUT - GHL,1384
2006,RUSSIA - RUS,1D,GREENLAND HALIBUT - GHL,879
2006,RUSSIA - RUS,1A,GREENLAND HALIBUT - GHL,555
2006,RUSSIA - RUS,1C,GREENLAND HALIBUT - GHL,343
2006,RUSSIA - RUS,3M,GREENLAND HALIBUT - GHL,143
2006,RUSSIA - RUS,1B,GREENLAND HALIBUT - GHL,10
2006,RUSSIA - RUS,3O,GREENLAND HALIBUT - GHL,4
2006,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,3434
2006,SPAIN - E/ESP,3M,GREENLAND HALIBUT - GHL,1320
2006,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,517
2006,SPAIN - E/ESP,3O,GREENLAND HALIBUT - GHL,27
2006,SPAIN - E/ESP,3K,GREENLAND HALIBUT - GHL,3
2007,CANADA CENTRAL & ARCTIC - CAN-CA,0A,GREENLAND HALIBUT - GHL,6173
2007,CANADA CENTRAL & ARCTIC - CAN-CA,0B,GREENLAND HALIBUT - GHL,1227
2007,CANADA CENTRAL & ARCTIC - CAN-CA,UNKNOWN,GREENLAND HALIBUT - GHL,3
2007,CANADA MARITIMES - CAN-M,0B,GREENLAND HALIBUT - GHL,353
2007,CANADA MARITIMES - CAN-M,2J,GREENLAND HALIBUT - GHL,263
2007,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,108
2007,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,47
2007,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,30
2007,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,10
2007,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,6
2007,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,4
2007,CANADA MARITIMES - CAN-M,3N,GREENLAND HALIBUT - GHL,4
2007,CANADA MARITIMES - CAN-M,4S,GREENLAND HALIBUT - GHL,1
2007,CANADA NEWFOUNDLAND - CAN-N,0B,GREENLAND HALIBUT - GHL,3738
2007,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,2385
2007,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,1455
2007,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,1014
2007,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,768
2007,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,227
2007,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,121
2007,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,92
2007,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,12
2007,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,5
2007,CANADA NEWFOUNDLAND - CAN-N,2G,GREENLAND HALIBUT - GHL,3
2007,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,2004
2007,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,835
2007,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,172
2007,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,26659
2007,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,4554
2007,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,816
2007,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,671
2007,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,83
2007,DENMARK GREENLAND - GRL,UNKNOWN,GREENLAND HALIBUT - GHL,57
2007,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,40
2007,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,354
2007,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,10
2007,ESTONIA - E/EST,3N,GREENLAND HALIBUT - GHL,3
2007,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,150
2007,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,115
2007,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,91
2007,FAROE ISLANDS - FRO,1B,GREENLAND HALIBUT - GHL,34
2007,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1516
2007,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,GREENLAND HALIBUT - GHL,194
2007,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,2J,GREENLAND HALIBUT - GHL,123
2007,JAPAN - JPN,3L,GREENLAND HALIBUT - GHL,1198
2007,JAPAN - JPN,3M,GREENLAND HALIBUT - GHL,24
2007,JAPAN - JPN,3O,GREENLAND HALIBUT - GHL,1
2007,LITHUANIA - E/LTU,3N,GREENLAND HALIBUT - GHL,16
2007,LITHUANIA - E/LTU,3L,GREENLAND HALIBUT - GHL,5
2007,LITHUANIA - E/LTU,3M,GREENLAND HALIBUT - GHL,1
2007,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1441
2007,NORWAY - NOR,0NK,GREENLAND HALIBUT - GHL,8
2007,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1498
2007,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,304
2007,PORTUGAL - E/PRT,3N,GREENLAND HALIBUT - GHL,43
2007,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,28
2007,RUSSIA - RUS,3L,GREENLAND HALIBUT - GHL,785
2007,RUSSIA - RUS,3N,GREENLAND HALIBUT - GHL,603
2007,RUSSIA - RUS,1D,GREENLAND HALIBUT - GHL,586
2007,RUSSIA - RUS,1A,GREENLAND HALIBUT - GHL,562
2007,RUSSIA - RUS,3M,GREENLAND HALIBUT - GHL,119
2007,RUSSIA - RUS,1C,GREENLAND HALIBUT - GHL,103
2007,RUSSIA - RUS,1B,GREENLAND HALIBUT - GHL,13
2007,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,2689
2007,SPAIN - E/ESP,3M,GREENLAND HALIBUT - GHL,1431
2007,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,425
2007,SPAIN - E/ESP,3O,GREENLAND HALIBUT - GHL,43
2008,CANADA CENTRAL & ARCTIC - CAN-CA,0A,GREENLAND HALIBUT - GHL,5257
2008,CANADA CENTRAL & ARCTIC - CAN-CA,0B,GREENLAND HALIBUT - GHL,1703
2008,CANADA CENTRAL & ARCTIC - CAN-CA,UNKNOWN,GREENLAND HALIBUT - GHL,31
2008,CANADA MARITIMES - CAN-M,2J,GREENLAND HALIBUT - GHL,153
2008,CANADA MARITIMES - CAN-M,0B,GREENLAND HALIBUT - GHL,126
2008,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,36
2008,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,31
2008,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,16
2008,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,11
2008,CANADA MARITIMES - CAN-M,3O,GREENLAND HALIBUT - GHL,9
2008,CANADA MARITIMES - CAN-M,3N,GREENLAND HALIBUT - GHL,3
2008,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,3
2008,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,1
2008,CANADA MARITIMES - CAN-M,4S,GREENLAND HALIBUT - GHL,1
2008,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,1
2008,CANADA NEWFOUNDLAND - CAN-N,0B,GREENLAND HALIBUT - GHL,3346
2008,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,2439
2008,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,1433
2008,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,669
2008,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,646
2008,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,159
2008,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,91
2008,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,10
2008,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,10
2008,CANADA NEWFOUNDLAND - CAN-N,2G,GREENLAND HALIBUT - GHL,10
2008,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,6
2008,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,2
2008,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,1681
2008,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,1179
2008,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,68
2008,CANADA QUEBEC - CAN-Q,UNKNOWN,GREENLAND HALIBUT - GHL,4
2008,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,24426
2008,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,1230
2008,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,309
2008,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,296
2008,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,29
2008,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,24
2008,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,234
2008,ESTONIA - E/EST,3N,GREENLAND HALIBUT - GHL,61
2008,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,4
2008,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,215
2008,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,182
2008,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,116
2008,FAROE ISLANDS - FRO,1B,GREENLAND HALIBUT - GHL,33
2008,FAROE ISLANDS - FRO,1C,GREENLAND HALIBUT - GHL,2
2008,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1517
2008,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,GREENLAND HALIBUT - GHL,199
2008,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,2J,GREENLAND HALIBUT - GHL,121
2008,JAPAN - JPN,3L,GREENLAND HALIBUT - GHL,1210
2008,JAPAN - JPN,3M,GREENLAND HALIBUT - GHL,9
2008,LITHUANIA - E/LTU,3N,GREENLAND HALIBUT - GHL,6
2008,LITHUANIA - E/LTU,3O,GREENLAND HALIBUT - GHL,4
2008,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1265
2008,NORWAY - NOR,1F,GREENLAND HALIBUT - GHL,19
2008,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1499
2008,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,407
2008,PORTUGAL - E/PRT,3N,GREENLAND HALIBUT - GHL,58
2008,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,12
2008,RUSSIA - RUS,3L,GREENLAND HALIBUT - GHL,1176
2008,RUSSIA - RUS,1D,GREENLAND HALIBUT - GHL,600
2008,RUSSIA - RUS,1A,GREENLAND HALIBUT - GHL,548
2008,RUSSIA - RUS,3N,GREENLAND HALIBUT - GHL,213
2008,RUSSIA - RUS,1C,GREENLAND HALIBUT - GHL,163
2008,RUSSIA - RUS,3M,GREENLAND HALIBUT - GHL,154
2008,RUSSIA - RUS,1B,GREENLAND HALIBUT - GHL,22
2008,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,2757
2008,SPAIN - E/ESP,3M,GREENLAND HALIBUT - GHL,1404
2008,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,431
2008,SPAIN - E/ESP,3O,GREENLAND HALIBUT - GHL,6
2009,CANADA CENTRAL & ARCTIC - CAN-CA,0A,GREENLAND HALIBUT - GHL,6627
2009,CANADA CENTRAL & ARCTIC - CAN-CA,0B,GREENLAND HALIBUT - GHL,2270
2009,CANADA CENTRAL & ARCTIC - CAN-CA,NOT REPORTED,GREENLAND HALIBUT - GHL,186
2009,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,25
2009,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,16
2009,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,11
2009,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,10
2009,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,6
2009,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,3
2009,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,1
2009,CANADA NEWFOUNDLAND - CAN-N,0B,GREENLAND HALIBUT - GHL,3352
2009,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,3018
2009,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,1575
2009,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,1103
2009,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,1007
2009,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,179
2009,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,99
2009,CANADA NEWFOUNDLAND - CAN-N,2G,GREENLAND HALIBUT - GHL,49
2009,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,14
2009,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,5
2009,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,5
2009,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,1
2009,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,1907
2009,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,1079
2009,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,213
2009,CANADA QUEBEC - CAN-Q,UNKNOWN,GREENLAND HALIBUT - GHL,12
2009,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,23341
2009,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,1302
2009,DENMARK GREENLAND - GRL,UNKNOWN,GREENLAND HALIBUT - GHL,988
2009,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,538
2009,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,66
2009,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,59
2009,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,30
2009,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,257
2009,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,41
2009,ESTONIA - E/EST,3N,GREENLAND HALIBUT - GHL,1
2009,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,206
2009,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,149
2009,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,124
2009,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1466
2009,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,45
2009,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,GREENLAND HALIBUT - GHL,168
2009,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3M,GREENLAND HALIBUT - GHL,24
2009,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,GREENLAND HALIBUT - GHL,1
2009,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1514
2009,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1222
2009,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,497
2009,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,269
2009,PORTUGAL - E/PRT,3N,GREENLAND HALIBUT - GHL,87
2009,RUSSIA - RUS,3L,GREENLAND HALIBUT - GHL,1273
2009,RUSSIA - RUS,1D,GREENLAND HALIBUT - GHL,903
2009,RUSSIA - RUS,1A,GREENLAND HALIBUT - GHL,509
2009,RUSSIA - RUS,3N,GREENLAND HALIBUT - GHL,260
2009,RUSSIA - RUS,1C,GREENLAND HALIBUT - GHL,154
2009,RUSSIA - RUS,3M,GREENLAND HALIBUT - GHL,82
2009,RUSSIA - RUS,1B,GREENLAND HALIBUT - GHL,8
2009,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,3074
2009,SPAIN - E/ESP,3M,GREENLAND HALIBUT - GHL,1131
2009,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,300
2009,SPAIN - E/ESP,3O,GREENLAND HALIBUT - GHL,23
2010,CANADA CENTRAL & ARCTIC - CAN-CA,0A,GREENLAND HALIBUT - GHL,6390
2010,CANADA CENTRAL & ARCTIC - CAN-CA,0B,GREENLAND HALIBUT - GHL,3079
2010,CANADA CENTRAL & ARCTIC - CAN-CA,UNKNOWN,GREENLAND HALIBUT - GHL,67
2010,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,43
2010,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,12
2010,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,10
2010,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,5
2010,CANADA MARITIMES - CAN-M,3O,GREENLAND HALIBUT - GHL,2
2010,CANADA NEWFOUNDLAND - CAN-N,0B,GREENLAND HALIBUT - GHL,3862
2010,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,2893
2010,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,2266
2010,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,1302
2010,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,960
2010,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,216
2010,CANADA NEWFOUNDLAND - CAN-N,2G,GREENLAND HALIBUT - GHL,31
2010,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,29
2010,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,7
2010,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,3
2010,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,1959
2010,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,853
2010,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,230
2010,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,23868
2010,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,2065
2010,DENMARK GREENLAND - GRL,1NK,GREENLAND HALIBUT - GHL,1743
2010,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,383
2010,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,271
2010,DENMARK GREENLAND - GRL,0A,GREENLAND HALIBUT - GHL,68
2010,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,31
2010,DENMARK GREENLAND - GRL,0B,GREENLAND HALIBUT - GHL,16
2010,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,12
2010,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,385
2010,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,56
2010,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,206
2010,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,152
2010,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,126
2010,FAROE ISLANDS - FRO,3M,GREENLAND HALIBUT - GHL,5
2010,FAROE ISLANDS - FRO,3O,GREENLAND HALIBUT - GHL,1
2010,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1657
2010,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,161
2010,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,2J,GREENLAND HALIBUT - GHL,123
2010,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3M,GREENLAND HALIBUT - GHL,113
2010,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,GREENLAND HALIBUT - GHL,3
2010,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,GREENLAND HALIBUT - GHL,2
2010,LITHUANIA - E/LTU,3L,GREENLAND HALIBUT - GHL,22
2010,LITHUANIA - E/LTU,3M,GREENLAND HALIBUT - GHL,3
2010,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1579
2010,NORWAY - NOR,1F,GREENLAND HALIBUT - GHL,2
2010,NORWAY - NOR,3M,GREENLAND HALIBUT - GHL,2
2010,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1568
2010,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,627
2010,PORTUGAL - E/PRT,3N,GREENLAND HALIBUT - GHL,55
2010,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,7
2010,RUSSIA - RUS,3L,GREENLAND HALIBUT - GHL,1347
2010,RUSSIA - RUS,1D,GREENLAND HALIBUT - GHL,1132
2010,RUSSIA - RUS,1A,GREENLAND HALIBUT - GHL,654
2010,RUSSIA - RUS,3M,GREENLAND HALIBUT - GHL,89
2010,RUSSIA - RUS,1C,GREENLAND HALIBUT - GHL,82
2010,RUSSIA - RUS,3N,GREENLAND HALIBUT - GHL,78
2010,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,2505
2010,SPAIN - E/ESP,3M,GREENLAND HALIBUT - GHL,1419
2010,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,626
2010,SPAIN - E/ESP,3O,GREENLAND HALIBUT - GHL,34
2011,CANADA CENTRAL & ARCTIC - CAN-CA,0A,GREENLAND HALIBUT - GHL,6365
2011,CANADA CENTRAL & ARCTIC - CAN-CA,0B,GREENLAND HALIBUT - GHL,2942
2011,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,14
2011,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,11
2011,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,6
2011,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,4
2011,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,2
2011,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,1
2011,CANADA NEWFOUNDLAND - CAN-N,0B,GREENLAND HALIBUT - GHL,3872
2011,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,2579
2011,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,1835
2011,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,1664
2011,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,856
2011,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,145
2011,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,87
2011,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,7
2011,CUBA - CUB,3M,GREENLAND HALIBUT - GHL,42
2011,CUBA - CUB,3L,GREENLAND HALIBUT - GHL,7
2011,CUBA - CUB,3N,GREENLAND HALIBUT - GHL,5
2011,DENMARK GREENLAND - GRL,1NK,GREENLAND HALIBUT - GHL,29367
2011,ESTONIA - E/EST,3L,GREENLAND HALIBUT - GHL,168
2011,ESTONIA - E/EST,3M,GREENLAND HALIBUT - GHL,109
2011,ESTONIA - E/EST,3N,GREENLAND HALIBUT - GHL,1
2011,FAROE ISLANDS - FRO,3L,GREENLAND HALIBUT - GHL,217
2011,FAROE ISLANDS - FRO,1A,GREENLAND HALIBUT - GHL,102
2011,FAROE ISLANDS - FRO,3M,GREENLAND HALIBUT - GHL,4
2011,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1284
2011,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,540
2011,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,2J,GREENLAND HALIBUT - GHL,137
2011,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,GREENLAND HALIBUT - GHL,134
2011,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3M,GREENLAND HALIBUT - GHL,73
2011,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,GREENLAND HALIBUT - GHL,1
2011,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,GREENLAND HALIBUT - GHL,1
2011,LATVIA - E/LVA,3L,GREENLAND HALIBUT - GHL,14
2011,LITHUANIA - E/LTU,3L,GREENLAND HALIBUT - GHL,25
2011,LITHUANIA - E/LTU,3M,GREENLAND HALIBUT - GHL,14
2011,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1720
2011,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,1592
